user,friend
2759,892
2759,1223
2760,2185
2761,660
2761,2256
2761,2331
2762,1122
2762,2180
2762,799
2763,1809
2763,994
2763,514
2763,961
2763,2210
2763,1018
2763,517
2763,241
2763,317
2763,1371
2763,1983
2763,2752
2763,2704
2763,334
2763,200
2763,2264
2763,2134
2763,1881
2763,2611
2763,624
2763,2340
2763,0
2763,2423
2763,2547
2763,2632
2763,1073
2766,1888
2766,960
2766,462
2766,2818
2766,1312
2766,1953
2766,2558
2766,94
2766,2480
2766,166
2766,1204
2766,2655
2766,1311
2766,1112
2766,147
2766,2526
2766,308
2766,238
2766,305
2766,0
2766,519
2766,703
2766,35
2766,661
2766,54
2766,2569
2766,2677
2766,2264
2766,2440
2766,1143
2766,2245
2766,2291
2766,1123
2766,2633
2766,385
2766,2416
2766,1067
2766,2150
2766,2354
2766,52
2766,621
2766,2394
2766,551
2766,650
2766,2175
2766,2502
2766,2547
2766,1809
2766,252
2766,1331
2766,2256
2766,1356
2766,2816
2766,660
2766,2662
2766,438
2766,1710
2767,2612
2767,1312
2767,577
2767,1495
2767,726
2768,2293
2768,944
2768,1475
2768,1000
2768,689
2768,2726
2768,874
2768,1915
2768,922
2768,2191
2768,2733
2768,310
2768,1760
2768,2665
2768,954
2768,2327
2768,1848
2768,2770
2768,100
2768,2502
2768,2202
2768,2547
2768,0
2769,25
2769,2130
2769,2634
2769,1484
2769,994
2769,505
2769,334
2769,963
2769,2265
2769,2191
2769,2262
2769,2477
2769,1039
2769,454
2769,338
2769,420
2769,188
2769,812
2769,475
2770,1794
2770,2286
2770,2768
2770,334
2770,810
2771,2134
2772,1847
2772,862
2774,1073
2774,618
2774,1819
2774,2438
2774,2749
2774,94
2774,2155
2774,423
2774,1981
2774,2576
2774,2090
2774,2307
2774,1503
2774,239
2774,1394
2774,2346
2774,2595
2774,2134
2774,132
2774,200
2774,1069
2774,1809
2774,1125
2774,634
2774,2248
2774,0
2774,2451
2774,1
2774,109
2774,1336
2775,2600
2775,0
2776,2183
2776,1521
2776,1680
2776,2338
2776,1447
2776,2700
2776,2233
2776,2453
2776,726
2776,2072
2776,541
2776,2581
2777,2191
2777,1061
2777,1295
2777,35
2777,2638
2777,2125
2777,2353
2777,188
2777,793
2777,2302
2777,505
2777,2264
2777,517
2778,2665
2778,1185
2778,1841
2778,188
2778,899
2778,1368
2778,332
2778,382
2778,595
2779,1018
2779,1364
2779,706
2779,2211
2779,517
2779,2134
2780,2172
2780,0
2780,616
2781,1526
2781,2772
2781,2598
2781,2321
2781,2191
2781,1658
2781,930
2781,2236
2781,1760
2781,1863
2781,2206
2781,2608
2781,922
2781,2569
2781,1953
2781,1751
2781,702
2781,2643
2781,68
2781,2645
2781,1350
2781,1170
2781,94
2781,661
2781,1351
2781,827
2782,944
2782,1866
2782,1368
2782,1007
2782,165
2782,1028
2782,1659
2782,2632
2783,2710
2783,165
2783,2846
2783,1818
2783,2415
2783,2662
2783,2373
2785,2398
2785,310
2785,1248
2786,2634
2786,756
2786,2815
2786,1784
2786,2495
2786,2591
2786,2246
2787,639
2787,748
2787,334
2787,1187
2787,2679
2788,720
2788,2837
2788,661
2788,1522
2788,2633
2788,216
2788,2721
2788,2773
2789,597
2789,1849
2789,356
2790,1804
2790,2818
2790,1844
2791,1365
2791,1636
2791,2265
2791,810
2791,2348
2791,277
2791,370
2791,2307
2791,2416
2792,420
2792,1198
2793,2837
2793,334
2793,420
2795,2165
2795,2157
2795,2448
2795,1074
2796,2490
2796,2081
2796,932
2796,1609
2796,2264
2796,2206
2796,1360
2797,1809
2797,850
2797,497
2797,1174
2797,2456
2797,1123
2797,2733
2797,629
2797,1501
2797,410
2797,1229
2797,2743
2797,1165
2797,202
2797,2134
2797,2547
2797,2599
2797,585
2797,2632
2797,0
2797,35
2797,874
2797,1888
2797,196
2797,2127
2797,508
2797,2495
2797,2342
2797,1176
2798,550
2798,2180
2798,1746
2798,334
2798,2595
2799,2773
2799,793
2799,2351
2799,1841
2799,1085
2799,706
2799,682
2799,1458
2799,2634
2799,1336
2799,41
2799,752
2799,616
2799,450
2799,1074
2799,1921
2800,1213
2801,878
2801,2547
2801,745
2802,2453
2802,454
2802,1398
2802,892
2802,724
2802,960
2802,94
2802,1295
2802,649
2802,2333
2802,2232
2803,2741
2803,326
2803,901
2803,122
2803,94
2803,2232
2804,2227
2804,2124
2804,591
2804,745
2804,2587
2804,2836
2804,52
2804,762
2804,2595
2804,1367
2804,163
2804,107
2804,1362
2804,2211
2804,85
2804,173
2804,1147
2804,2463
2804,960
2804,726
2804,356
2804,968
2804,2
2804,925
2804,139
2804,2564
2804,2404
2804,2716
2804,1236
2804,419
2804,2689
2804,1401
2804,810
2804,1815
2804,305
2804,2727
2804,334
2804,2197
2804,50
2804,2179
2804,2479
2804,2455
2804,539
2804,369
2804,2206
2804,2764
2804,2708
2804,207
2804,98
2804,94
2804,2495
2804,475
2804,2266
2804,2558
2804,2416
2804,2328
2804,2604
2804,1670
2804,385
2804,969
2804,824
2806,1705
2806,2645
2806,1839
2806,1975
2806,2118
2806,1147
2806,207
2806,176
2806,1279
2806,220
2807,800
2807,68
2807,369
2807,2547
2807,2232
2807,2338
2807,2484
2807,2569
2808,119
2809,1247
2809,1132
2809,1075
2809,2418
2809,2428
2809,31
2809,1269
2809,2743
2809,1003
2809,2342
2809,764
2809,1176
2809,1648
2809,1418
2809,850
2809,1217
2809,565
2809,1049
2809,497
2809,2134
2809,1076
2809,326
2809,604
2809,1127
2810,2007
2810,2480
2810,2558
2810,2760
2810,2823
2811,2032
2812,2651
2812,2398
2812,1211
2812,1102
2812,246
2812,2161
2813,252
2813,706
2813,801
2813,1336
2813,334
2813,288
2813,1921
2813,132
2813,2745
2813,404
2813,574
2813,653
2813,647
2813,1913
2813,2477
2813,1942
2813,471
2813,2555
2813,130
2813,2742
2813,2264
2813,2033
2813,2634
2813,2572
2813,601
2813,1906
2813,101
2813,663
2813,1295
2813,182
2813,1391
2813,2191
2813,2211
2813,2581
2813,2213
2813,196
2813,796
2813,420
2813,1174
2813,8
2813,419
2813,1597
2813,631
2813,173
2813,2150
2813,2724
2813,454
2813,2569
2813,475
2813,35
2813,2098
2813,1018
2813,258
2814,50
2814,420
2814,27
2814,1911
2814,2484
2814,2521
2814,334
2814,1638
2814,541
2814,1727
2814,810
2815,517
2815,1784
2815,2745
2815,2786
2815,2210
2815,2591
2815,661
2815,2134
2815,2495
2815,1061
2815,731
2815,18
2815,2246
2815,755
2815,2634
2815,2350
2815,0
2815,756
2815,41
2815,2211
2817,66
2817,760
2817,2124
2817,1448
2817,2432
2817,754
2817,1903
2817,363
2817,181
2817,559
2817,694
2817,724
2817,1808
2817,683
2817,1558
2817,1161
2817,1408
2817,307
2818,300
2818,2213
2818,1074
2818,568
2818,1953
2818,2057
2818,1097
2819,615
2820,109
2821,2456
2821,994
2821,1150
2821,2547
2821,2744
2821,1318
2821,1104
2821,1815
2821,2462
2821,2122
2822,139
2822,2435
2823,506
2824,574
2824,431
2824,55
2824,125
2824,706
2824,1703
2824,2312
2824,1336
2824,1756
2824,696
2824,2022
2824,1670
2824,315
2824,1981
2824,2743
2824,2
2824,2216
2824,1636
2824,1083
2825,901
2825,2134
2825,1526
2825,1176
2825,1591
2825,2495
2825,1815
2825,334
2825,207
2825,508
2825,850
2825,2090
2826,856
2826,1971
2826,35
2826,58
2826,1935
2826,1760
2828,2134
2828,0
2829,2134
2830,2582
2830,300
2830,2705
2830,1588
2831,431
2831,755
2831,1848
2831,1674
2831,2630
2831,2419
2831,2145
2831,115
2831,46
2831,178
2831,324
2831,2632
2831,2301
2831,2264
2831,1165
2831,1335
2831,583
2831,161
2831,0
2831,31
2831,1837
2831,1838
2831,2231
2831,2154
2832,68
2832,2488
2832,187
2832,2742
2832,2524
2832,69
2832,1951
2832,2841
2833,115
2833,2123
2833,611
2833,1925
2833,1384
2833,1837
2833,2710
2833,2134
2833,540
2833,111
2833,1386
2833,78
2833,2018
2833,431
2833,0
2833,2264
2834,832
2835,2841
2835,2095
2835,2134
2835,0
2835,2571
2835,1132
2836,616
2836,553
2836,1371
2836,351
2836,2012
2836,635
2836,1002
2836,35
2836,473
2836,2191
2836,975
2836,1250
2836,131
2836,703
2836,2804
2836,2603
2836,1436
2836,94
2836,2477
2836,1400
2836,1897
2838,1134
2838,734
2838,41
2838,994
2838,1018
2838,132
2838,745
2838,2134
2838,131
2838,35
2838,483
2838,2210
2838,2396
2838,1981
2838,2211
2838,334
2838,2327
2838,954
2838,862
2838,2063
2840,599
2840,173
2840,1079
2840,338
2840,2074
2840,837
2840,2191
2840,1385
2840,1336
2840,661
2840,1069
2840,183
2841,2535
2841,656
2841,2327
2841,2426
2841,942
2841,310
2841,2264
2841,661
2841,711
2841,235
2841,334
2841,2524
2841,526
2841,2744
2841,1347
2841,140
2841,1131
2841,2835
2841,1444
2841,2017
2841,1127
2841,2671
2841,2749
2841,483
2841,750
2841,547
2841,1425
2841,698
2841,577
2843,276
2843,578
2843,2284
2843,398
2843,1470
2843,249
2843,83
2843,433
2843,1297
2843,1381
2843,1812
2843,498
2843,1856
2843,631
2843,1789
2843,1480
2843,810
2843,58
2843,253
2843,2764
2844,309
2844,2364
2844,2631
2844,756
2844,65
2844,456
2844,2456
2844,2134
2844,1535
2844,0
2845,43
2845,66
2845,2634
2845,2743
2845,1850
2845,35
2845,1073
2845,2316
2845,465
2845,1188
2845,2738
2845,2114
2846,2327
2846,652
2846,326
2846,2623
2846,1533
2846,358
2846,334
2846,2245
2846,2783
2846,2019
2846,616
2846,687
2846,1491
2846,1535
2847,2632
2847,1067
4,2142
4,2576
4,2211
4,1660
4,394
4,241
5,1913
5,1115
5,2456
5,2134
5,0
6,2451
6,1815
6,2327
6,2247
6,1535
6,900
6,133
6,338
6,2615
6,2473
6,2749
6,860
6,2558
6,2396
7,66
7,196
7,2495
7,2022
7,2300
7,334
7,2232
7,2488
7,2749
7,2556
7,1745
7,883
7,365
8,2453
8,124
8,2742
8,120
8,726
8,35
8,113
8,954
8,1291
8,334
9,975
9,1134
9,302
10,2175
10,2727
10,2632
10,2142
10,2569
11,2227
11,430
11,2759
11,1003
11,171
11,1063
11,412
11,96
11,175
11,334
11,2090
11,2699
11,277
11,88
11,229
11,1629
11,502
11,706
11,517
12,1567
12,1588
12,542
13,1450
13,334
13,2456
15,2799
15,517
15,1018
15,35
15,1122
15,2191
15,1336
15,114
15,0
15,574
16,760
16,334
17,1039
17,368
18,2342
18,1025
18,2633
18,200
18,1018
18,994
18,1784
18,196
18,277
18,2134
18,2244
18,756
18,681
18,2495
18,2591
18,1986
18,2246
18,41
18,2815
18,2120
18,2124
18,2518
18,2576
18,1826
18,1180
18,990
18,63
18,301
18,557
18,523
18,837
18,382
18,374
18,2547
18,787
18,1134
18,497
18,968
18,1621
18,2575
18,1917
18,338
18,972
18,193
18,958
18,149
18,822
18,243
18,239
18,313
18,2020
18,2393
18,810
18,418
18,624
18,89
18,709
18,2009
18,2381
18,2149
18,2514
18,461
18,2090
18,780
18,1929
18,2147
18,950
18,2569
18,1702
18,2229
18,1560
18,2634
18,510
18,2520
18,868
18,2786
19,593
19,131
19,409
19,2101
19,2592
19,618
20,810
21,616
21,2154
21,2191
21,2134
21,634
22,1131
22,2362
22,1922
22,2176
22,2164
22,2632
22,2232
22,2818
22,2162
22,230
22,676
22,551
22,2157
22,1127
22,1396
22,1878
22,755
22,2219
22,1526
23,2495
23,2639
23,2569
23,2710
23,356
23,288
23,2351
23,2743
23,475
23,1360
23,2134
23,260
23,115
23,1018
23,1754
23,2072
23,793
23,462
23,2635
23,305
23,2398
23,183
23,55
23,1336
23,522
23,1804
24,2223
26,2529
26,412
26,1141
26,824
26,1137
27,1847
27,1817
27,1348
27,997
27,2717
27,2501
27,2590
27,824
27,810
27,1690
27,2751
27,2547
27,2603
27,2485
27,2395
27,2814
27,412
27,158
27,1745
28,1039
28,812
29,2008
29,755
29,2547
29,517
29,745
29,2264
29,2463
29,1558
29,2201
29,2221
29,2022
29,1170
29,1529
29,810
29,502
29,1535
29,500
29,1427
29,994
29,1241
29,1148
29,175
29,900
29,2098
29,2324
29,1494
29,2245
29,2177
29,2207
30,2364
30,2127
30,1125
30,2826
30,517
30,1083
30,1336
30,1911
30,2178
30,2634
30,594
30,1322
30,0
30,2456
30,65
30,2134
30,334
30,1951
30,1003
30,2327
31,901
31,2616
31,276
31,653
31,200
31,2264
31,1641
31,334
31,2134
31,1166
31,1271
31,0
31,2749
31,230
31,2183
31,2427
31,1090
31,960
31,82
31,2418
31,52
31,161
31,2831
31,2809
31,1913
31,1861
32,1371
32,975
32,1847
32,50
32,901
32,2836
33,454
33,2709
33,2463
33,1204
33,128
33,576
34,595
34,1733
34,1565
34,616
34,901
34,109
34,2427
34,591
34,2837
34,1111
36,769
36,2068
36,1305
36,429
36,2364
36,1272
36,812
36,900
36,1602
36,730
36,728
36,1196
36,2232
36,0
36,1758
36,2134
36,201
36,1574
36,2424
36,1360
36,960
36,1904
36,1384
36,915
36,2342
36,2237
36,248
36,2137
37,1847
38,2456
38,375
38,85
38,65
38,431
39,422
40,1073
40,553
41,1911
41,698
41,917
41,2815
41,1453
41,510
41,640
41,1210
41,553
41,961
41,2634
41,68
41,2529
41,839
41,1473
41,2799
41,122
41,1901
41,2564
41,2040
41,2576
41,569
41,277
41,488
41,1216
41,700
41,2174
41,1306
41,2741
41,1002
41,18
41,1705
41,1085
41,1156
41,124
41,2471
41,2518
41,661
41,1809
41,954
41,95
41,101
41,2265
41,88
41,1760
41,2662
41,1360
41,145
41,363
41,615
41,1449
41,574
41,1106
41,35
41,2598
41,2535
41,2838
41,62
41,1126
41,2008
41,1652
41,2439
41,1122
41,1170
41,1285
42,1336
42,1847
42,72
42,2293
42,0
42,1809
42,2675
42,1172
42,1328
42,993
42,2210
43,2608
43,2518
43,1041
43,1138
44,2124
44,672
44,365
45,593
45,616
45,2456
45,2134
45,1911
45,0
45,389
45,2828
47,2289
47,2229
47,52
47,1567
48,576
48,312
48,1847
48,759
48,1558
48,1133
48,663
48,1866
48,1199
48,511
48,1789
48,0
48,2758
48,1180
48,2102
48,418
48,2293
48,1548
48,919
49,412
49,640
49,1777
49,2166
49,2122
49,74
49,2569
49,1147
49,901
49,334
49,356
50,810
50,901
50,2261
50,1176
50,2008
50,711
50,2206
50,633
50,216
50,649
50,2756
50,2679
50,2251
50,334
50,284
50,662
50,3
50,2398
50,2495
50,702
50,2427
50,336
50,2804
50,98
50,2088
50,2
50,338
50,2246
50,2177
50,2245
50,2477
50,454
50,376
50,508
50,680
50,517
50,1558
50,475
50,2100
50,1815
50,505
50,2634
50,647
50,188
50,2638
50,724
50,391
50,0
51,706
51,1629
51,1636
51,404
51,2560
51,334
52,1295
52,960
52,2681
52,47
52,2804
52,1567
52,1657
52,370
52,1048
52,1018
52,341
52,161
52,288
52,1360
52,771
52,2022
52,2764
52,2581
52,284
52,773
52,65
52,2456
52,695
52,1148
52,1871
52,467
52,1706
52,55
52,1622
52,1881
52,830
52,745
52,1125
52,2462
52,1557
52,1500
52,507
52,703
52,968
52,2766
52,31
52,322
52,2672
52,2232
52,468
52,135
52,2050
52,2750
52,2724
52,2658
52,2249
52,2142
52,2349
52,2427
52,2207
52,29
52,2756
52,475
52,505
52,1885
52,616
52,2289
52,177
52,473
52,2395
52,1119
53,2630
53,2576
53,1868
53,87
53,1018
53,745
54,2263
54,1848
54,2017
54,1449
54,334
54,1295
54,455
54,2733
54,1287
54,2157
54,1900
54,2134
54,0
54,1
54,1911
54,1112
54,2766
54,94
54,2665
54,1838
54,2050
55,1315
55,723
55,1842
55,1360
55,960
55,173
55,2302
55,52
55,375
55,207
55,2491
55,2247
55,89
55,1590
55,295
56,2576
58,2714
58,475
58,0
58,148
58,901
58,2481
58,2074
58,745
58,995
58,1336
58,614
58,2601
58,2776
58,870
58,382
58,2191
58,2452
58,1039
58,1745
58,2710
58,345
58,1878
58,334
58,1137
58,1248
58,706
58,1536
58,942
58,2826
58,661
58,2098
58,687
58,2327
58,694
58,2743
58,336
59,2142
59,2752
59,108
59,2206
60,1532
60,2085
60,1061
60,35
60,706
60,745
60,1636
60,334
60,1083
60,2715
60,574
60,1881
60,1271
60,641
60,1209
60,370
60,2327
60,1935
60,1989
60,661
60,1125
60,2154
60,653
60,1336
60,1848
60,2710
60,540
60,616
60,2191
60,679
60,2742
60,2134
60,473
60,517
60,2211
60,1847
60,994
60,870
60,1815
60,41
61,2017
61,2547
61,2134
61,1232
61,2008
62,2074
62,439
62,862
62,371
62,1437
62,1274
62,41
62,1534
63,257
63,1131
63,334
63,2749
63,1713
63,241
63,18
63,2207
63,270
63,163
63,732
63,38
64,1369
64,2598
64,1190
64,2134
64,912
64,2632
64,1951
64,200
64,901
64,1913
64,2316
64,2495
64,2741
64,1526
64,1608
64,2488
64,2115
64,1434
64,1718
64,1809
64,322
64,1438
64,2414
64,334
64,2484
64,2340
64,2165
64,2089
64,517
64,1888
64,1046
64,1922
64,0
64,2749
65,730
65,1837
65,1168
65,468
65,728
65,756
65,2554
65,618
65,679
65,1564
65,569
65,255
65,612
65,818
65,733
65,46
65,2364
65,2018
65,2743
65,1712
65,334
65,731
65,1503
65,469
65,52
65,1890
65,997
65,1690
65,30
65,1150
65,2844
65,1848
65,456
65,2348
65,2631
65,189
65,2456
65,0
65,38
65,2137
65,2152
65,2418
65,973
66,390
66,2566
66,643
66,2416
66,694
66,213
66,1141
67,2676
67,1083
69,912
69,2235
69,867
69,2213
69,0
69,237
69,1951
69,2264
69,36
69,1839
69,356
69,2364
69,2206
69,2193
69,1911
69,2456
69,150
69,423
69,1154
70,2194
70,2232
70,334
71,743
71,190
71,2759
71,1981
71,1008
71,2681
71,2557
71,1770
71,2074
71,1547
72,1327
72,2448
72,2634
72,1040
72,1498
72,799
72,2432
72,2322
72,1809
72,1427
72,1137
72,1201
72,647
72,1112
72,734
72,1174
72,2547
72,2305
72,1911
72,2418
72,133
72,2378
72,2398
72,2632
72,1535
72,2264
72,0
72,2449
73,2693
73,1678
73,160
73,2418
73,2207
73,2519
73,2520
73,2398
73,977
73,1720
73,1488
74,2535
74,334
74,696
74,793
74,803
74,517
74,837
74,82
74,2333
74,1489
74,1997
74,573
74,140
74,1419
74,192
74,1613
74,253
74,2217
74,599
74,2074
74,2741
74,173
74,2162
74,1981
74,2422
74,1913
74,660
74,1983
74,241
74,2449
74,857
74,49
74,2840
74,724
74,1953
74,1317
74,1878
75,745
75,1217
75,2752
75,2456
75,1493
75,2368
75,2293
75,2134
75,2210
75,2231
75,2188
75,2536
75,248
75,1044
75,1809
76,2536
76,2322
76,597
76,960
76,2727
76,35
76,419
76,2185
77,1621
77,290
77,892
79,1035
79,2134
80,2327
80,1868
80,2752
80,2576
80,1439
80,2154
80,755
80,1492
80,2288
80,132
80,1848
80,1838
80,1242
80,1414
81,2159
81,2162
81,2007
81,380
81,2165
81,955
81,2157
81,1998
81,2172
81,2406
81,2457
81,2184
82,745
83,935
83,2316
83,2223
83,2464
83,2604
84,1921
84,1985
84,2418
84,2481
84,653
85,1056
85,904
85,36
85,2804
85,1500
85,334
85,2446
85,559
85,994
85,2552
85,38
85,2293
85,1420
85,2484
85,2750
86,2015
86,1414
86,539
87,2569
87,1894
87,330
87,358
87,810
87,1425
87,53
87,1254
87,1127
87,2484
87,2463
88,122
88,2522
88,95
88,41
88,2474
90,262
90,900
90,427
90,715
90,1317
90,212
90,1835
90,2738
90,2776
90,1724
90,2837
90,1191
90,781
90,770
90,188
90,381
90,1071
90,341
90,899
90,1440
90,596
90,1783
90,517
90,1002
90,1175
90,2836
90,2327
91,334
91,1913
91,132
92,2782
92,2595
93,697
94,1959
94,2480
94,122
94,1510
94,1736
94,2682
94,2327
94,2557
94,1550
94,1847
94,995
94,1536
94,517
94,288
94,2802
94,1815
94,745
94,866
94,760
94,1193
94,2179
94,2657
94,2749
94,1524
94,2265
94,2088
94,326
94,1274
94,2764
94,1844
94,438
94,1188
94,0
94,694
94,225
94,1180
94,2175
94,2503
94,2142
94,724
94,2186
94,2075
94,207
94,2836
94,2613
94,2766
94,2804
94,262
94,2634
94,334
94,631
94,2547
94,2552
94,50
94,512
94,1922
94,2604
94,2158
94,2395
94,154
94,129
94,2727
94,98
94,793
94,229
94,2043
94,855
94,944
94,35
95,522
95,2742
95,794
95,2211
95,1176
95,1180
95,661
95,2316
95,1815
95,1123
95,2773
95,1271
95,1336
95,115
95,41
95,2142
95,2710
95,2518
95,88
95,2474
95,2022
95,745
95,2668
95,2396
95,2293
95,1691
95,2576
95,505
95,2318
96,793
96,2002
96,55
96,661
96,334
96,2802
96,522
97,2418
97,2576
97,2154
97,0
97,2264
97,2419
97,1837
97,1294
97,2668
98,385
98,1285
98,132
98,108
98,1760
98,574
98,669
98,2427
98,94
99,1829
99,2745
99,132
99,404
101,382
101,1428
102,2362
102,1371
103,2346
103,240
103,2207
104,565
104,1418
104,850
104,782
105,1017
105,2567
105,2191
105,1295
105,661
105,1336
105,517
106,1309
106,35
106,1060
106,1494
107,1889
107,1888
107,2818
107,101
107,1373
107,188
107,507
107,2494
107,2733
107,861
107,1899
107,2172
107,1913
107,1428
107,1847
107,1252
107,2365
107,1809
107,2804
107,1199
107,2333
107,1004
107,225
107,2735
107,2366
107,241
107,584
107,901
107,2708
107,2400
107,810
107,2261
107,2232
107,2458
107,960
108,98
108,132
108,59
109,1054
109,861
109,682
109,595
109,332
109,235
109,2220
109,1488
109,2820
109,1528
109,745
109,1073
109,1280
109,1111
109,1131
109,1628
109,2120
109,559
109,2164
109,2312
109,1517
109,2077
109,1125
109,517
109,422
109,1815
109,2755
109,1665
109,2372
109,641
109,200
109,2455
109,990
109,133
109,1311
109,1140
109,2552
109,2191
109,977
109,2723
110,2396
110,2696
110,288
110,1503
110,616
110,517
110,1152
110,334
110,1304
113,726
113,8
113,1499
113,116
114,205
114,1764
114,1895
114,1981
114,239
114,1122
114,1809
114,1347
114,2235
114,15
115,2011
115,1160
115,611
115,1589
115,23
115,1848
115,251
115,2831
115,755
115,1176
115,2199
115,2456
115,46
115,0
115,1491
115,1340
115,111
115,2743
115,2833
115,2592
115,2710
115,2611
115,2134
115,2418
115,1386
115,2202
116,113
117,2689
117,2481
118,2211
118,810
118,1613
118,0
118,334
119,0
119,860
120,146
120,151
120,726
120,8
120,793
120,2591
120,181
120,35
120,2696
120,2225
120,2233
121,96
121,2737
121,980
121,2380
121,657
121,1977
122,1705
122,1427
122,2522
122,2474
122,2727
122,98
122,2803
122,891
122,1923
122,88
122,94
124,8
125,1921
125,1906
125,1295
125,2518
125,807
125,661
125,1006
125,1833
125,948
125,1286
125,239
125,241
125,994
125,2134
125,1649
125,0
125,755
125,576
125,2302
125,391
125,2633
125,334
125,98
125,176
125,2350
125,1221
125,1017
125,1986
126,2134
127,616
127,334
127,517
127,132
128,2121
128,33
128,2396
128,2327
128,2354
128,2197
128,2802
128,1829
129,122
129,2604
129,94
130,2288
130,2448
130,2643
130,1914
130,2634
130,1958
130,2605
130,2092
130,1175
130,35
130,1811
130,1074
130,2157
130,2742
130,471
130,1647
130,1287
130,2555
130,2813
130,601
130,253
131,1839
131,2836
131,2101
131,2665
131,19
131,409
131,2415
131,2286
131,2186
131,717
131,2
131,252
132,1643
132,1117
132,108
132,403
132,2774
132,1536
132,2071
132,1847
132,574
132,2020
132,644
132,1362
132,1864
132,1122
132,404
132,1809
132,2333
132,1393
132,2714
132,1179
132,2814
132,487
132,1228
132,1317
132,734
132,2453
132,2209
132,2361
132,239
132,91
132,929
132,616
132,1982
132,2140
132,98
132,2728
132,1705
132,2715
134,706
134,1981
135,1427
135,334
135,291
135,45
135,883
135,592
135,1131
135,2509
135,1061
135,1621
135,528
135,336
135,2541
135,2599
135,2224
135,2127
135,514
135,2749
135,2444
135,2547
135,2395
135,2595
135,2727
135,52
135,2191
135,1680
135,1083
135,2734
136,2772
136,2715
136,200
136,458
136,1336
136,197
136,2008
136,2032
136,722
136,2689
136,661
136,1438
136,334
136,745
136,719
136,1809
136,310
136,2203
136,1772
136,370
136,1097
136,706
136,1400
137,1694
137,2718
138,745
138,2225
138,1911
138,2327
138,942
138,1500
138,237
138,2576
138,755
138,2232
138,2784
138,2524
138,1333
138,1886
138,1046
138,1838
138,187
138,1602
138,948
138,2488
138,334
138,2134
138,1809
138,2547
138,2154
138,2264
138,2632
138,0
138,1439
138,1305
139,2822
139,2251
139,2478
139,1004
139,312
139,803
139,181
139,2416
139,2302
140,2134
140,998
140,1517
140,74
140,2264
140,711
140,526
140,1809
140,1431
140,235
140,661
140,2841
140,1074
140,942
140,2671
140,671
140,848
140,2744
140,1951
140,2502
141,514
141,2843
142,986
143,1806
145,2693
145,2396
145,1295
145,517
145,616
145,216
145,420
145,41
145,2720
145,1018
145,1017
145,881
146,1902
146,450
146,147
146,11
146,2709
146,120
146,2197
146,2191
147,1944
147,2390
147,1
147,2696
147,2766
147,35
147,649
147,2232
147,558
147,151
147,120
147,146
147,2773
148,1183
148,1639
148,1663
148,1909
148,226
148,2688
148,862
148,893
148,801
148,2063
148,2706
149,2569
149,1818
149,493
149,1688
149,958
149,2061
149,175
150,69
150,854
150,659
150,1518
150,327
150,1503
150,1974
150,2576
150,1881
150,1493
150,2018
150,2322
150,2182
150,1535
150,368
150,557
150,462
150,2
150,2401
150,0
150,1140
150,1911
150,2364
150,1133
150,598
150,793
150,334
150,2191
150,578
150,431
150,288
151,465
151,147
152,1336
152,314
152,1078
152,2737
152,50
153,291
153,1809
153,2030
153,0
153,334
153,1770
153,1685
153,227
153,2264
153,2520
153,170
153,2122
153,1714
153,692
153,2232
153,1116
153,2100
153,2486
153,694
153,27
153,1621
153,2759
153,2378
153,387
153,1947
153,1335
153,1607
153,2090
153,2
153,2632
155,1902
155,2765
155,0
155,754
155,1489
155,1542
155,190
155,1512
155,253
155,164
155,2307
156,2532
156,869
156,962
156,2451
156,1159
156,2432
156,2544
156,1103
156,2569
156,1091
156,617
157,1336
157,1636
157,1847
157,2479
157,717
157,2733
157,1881
157,1890
157,50
157,1355
157,1074
157,25
157,900
157,883
157,554
157,2206
157,931
158,1346
158,1889
159,2180
159,2603
159,1208
159,1146
159,1201
160,401
160,244
160,2687
160,73
160,1159
160,2485
160,2164
161,334
161,899
161,52
161,2752
161,960
161,901
161,163
161,0
161,31
161,2831
162,1459
162,2764
162,745
162,2745
162,334
162,574
162,1815
162,0
162,2134
162,2576
162,1224
162,1758
163,2755
163,726
163,966
163,661
163,2804
163,901
163,2074
163,450
163,706
163,2715
163,1951
164,155
166,2327
166,334
166,2766
167,1277
167,1881
167,2768
167,1526
167,1459
167,2625
167,219
167,2134
167,994
167,2012
167,2719
167,0
168,795
168,616
168,2050
168,2507
168,0
169,2632
170,540
170,2211
170,370
170,694
170,1152
170,2547
170,960
170,462
170,994
170,1535
170,2327
170,200
170,2142
170,745
170,2502
170,1881
170,2351
170,649
170,334
170,2623
170,736
170,793
171,1800
171,1180
171,2342
171,417
171,890
171,1490
171,11
171,1756
171,2632
171,1809
171,216
171,2699
171,1986
171,412
171,576
171,1418
172,2327
172,334
172,0
173,599
173,74
173,2840
173,517
173,1385
173,1949
173,616
173,2741
173,2314
173,196
173,1019
173,603
173,2
173,1802
173,1215
173,370
173,546
173,2612
173,1300
173,2724
173,1079
173,1728
173,55
173,2265
173,1544
173,901
173,694
173,2501
173,1141
173,524
173,1419
173,511
173,2804
173,362
173,2634
173,1188
173,2560
173,454
173,2519
173,2191
173,1401
173,483
173,2240
173,2749
173,66
173,2696
173,2232
173,207
173,1889
173,2555
173,2248
173,1884
173,2521
173,2223
173,2354
173,181
173,2074
175,207
175,2008
175,502
175,755
175,2177
175,900
175,624
